VILLAGE_PLAYER_STATS_ID	COUNTRY_PLAYER_ID	VILLAGE_ID	CHARACTER_NAME	SKILL_NAME	WINLOSE_CODE	LIFE
447	139	30	仕立て屋 エルナ	村人	WIN	4d襲撃死
448	316	30	パン屋 オットー	占い師	WIN	3d襲撃死
449	317	30	羊飼い カタリナ 	村人	WIN	生存
450	5	31	楽天家 ゲルト 	村人	WIN	2d襲撃死
451	248	31	シスター フリーデル	狂人	LOSE	4d襲撃死
452	318	31	旅人 ニコラス	霊能者	WIN	3d襲撃死
453	319	31	司書 クララ 	村人	WIN	生存
454	320	31	ならず者 ディーター 	占い師	WIN	5d処刑死
455	76	31	神父 ジムゾン	人狼	LOSE	7d処刑死
456	321	31	宿屋の女主人 レジーナ	村人	WIN	6d処刑死
457	27	31	少年 ペーター	狩人	WIN	6d襲撃死
458	322	31	パン屋 オットー 	村人	WIN	生存
459	323	31	羊飼い カタリナ	村人	WIN	3d処刑死
460	35	31	少女 リーザ 	村人	WIN	生存
461	118	31	青年 ヨアヒム	人狼	LOSE	4d処刑死
462	77	32	旅人 ニコラス 	村人	WIN	生存
463	37	32	神父 ジムゾン 	狩人	WIN	7d襲撃死
464	324	32	少女 リーザ	占い師	WIN	3d襲撃死
465	5	32	楽天家 ゲルト 	村人	WIN	2d襲撃死
466	78	32	老人 モーリッツ	村人	WIN	3d処刑死
467	325	32	司書 クララ	村人	WIN	6d処刑死
468	225	32	シスター フリーデル 	村人	WIN	5d襲撃死
469	67	32	ならず者 ディーター	村人	WIN	4d襲撃死
470	326	32	農夫 ヤコブ 	村人	WIN	生存
471	25	32	木こり トーマス 	霊能者	WIN	8d襲撃死
472	289	32	負傷兵 シモン	狂人	LOSE	4d処刑死
473	112	32	宿屋の女主人 レジーナ	人狼	LOSE	9d処刑死
474	23	32	少年 ペーター 	人狼	LOSE	8d処刑死
475	327	32	行商人 アルビン 	村人	WIN	7d処刑死
476	120	32	仕立て屋 エルナ 	人狼	LOSE	5d処刑死
477	203	32	羊飼い カタリナ 	村人	WIN	生存
478	310	33	村娘 パメラ	村人	WIN	6d処刑死
479	328	33	旅人 ニコラス 	占い師	WIN	5d突然死
480	204	33	神父 ジムゾン 	村人	WIN	生存
481	329	33	少女 リーザ	霊能者	WIN	4d処刑死
482	3	33	青年 ヨアヒム 	村人	WIN	生存
483	5	33	楽天家 ゲルト 	村人	WIN	2d襲撃死
484	330	33	シスター フリーデル	人狼	LOSE	3d処刑死
485	331	33	司書 クララ 	村人	WIN	5d襲撃死
486	15	33	木こり トーマス	人狼	LOSE	7d突然死
487	332	33	宿屋の女主人 レジーナ	狩人	WIN	4d襲撃死
488	333	33	少年 ペーター 	人狼	LOSE	5d突然死
489	286	33	仕立て屋 エルナ 	村人	WIN	生存
490	334	33	パン屋 オットー	狂人	LOSE	7d処刑死
491	137	33	羊飼い カタリナ	村人	WIN	6d襲撃死
492	5	34	楽天家 ゲルト 	村人	WIN	2d襲撃死
493	76	34	村娘 パメラ	人狼	LOSE	6d処刑死
494	31	34	老人 モーリッツ 	狂人	LOSE	生存
495	335	34	司書 クララ	村人	WIN	4d突然死
496	336	34	シスター フリーデル 	霊能者	WIN	生存
497	224	34	負傷兵 シモン	村人	WIN	3d処刑死
498	66	34	宿屋の女主人 レジーナ	狩人	WIN	4d襲撃死
499	337	34	少年 ペーター 	村人	WIN	生存
500	338	34	パン屋 オットー 	人狼	LOSE	5d処刑死
501	248	34	少女 リーザ 	占い師	WIN	5d襲撃死
502	339	34	青年 ヨアヒム 	村人	WIN	生存
503	5	35	楽天家 ゲルト 	村人	LOSE	2d襲撃死
504	340	35	村娘 パメラ	狂人	WIN	6d処刑死
505	341	35	司書 クララ	村人	LOSE	6d襲撃死
506	334	35	シスター フリーデル 	村人	LOSE	生存
507	342	35	旅人 ニコラス 	人狼	WIN	生存
508	285	35	少年 ペーター	占い師	LOSE	4d処刑死
509	261	35	行商人 アルビン 	村人	LOSE	5d襲撃死
510	35	35	仕立て屋 エルナ	狩人	LOSE	3d襲撃死
511	343	35	パン屋 オットー	霊能者	LOSE	4d襲撃死
512	331	35	少女 リーザ 	人狼	WIN	5d処刑死
513	344	35	青年 ヨアヒム	村人	LOSE	3d処刑死
514	5	36	楽天家 ゲルト 	村人	WIN	2d襲撃死
515	345	36	村娘 パメラ	村人	WIN	3d襲撃死
516	6	36	司書 クララ	人狼	LOSE	5d処刑死
517	346	36	旅人 ニコラス 	村人	WIN	生存
518	78	36	ならず者 ディーター	狩人	WIN	4d襲撃死
519	37	36	村長 ヴァルター	人狼	LOSE	3d処刑死
520	347	36	少年 ペーター	村人	WIN	4d処刑死
521	259	36	仕立て屋 エルナ 	霊能者	WIN	生存
522	79	36	羊飼い カタリナ 	狂人	LOSE	生存
523	348	36	少女 リーザ 	村人	WIN	生存
524	349	36	青年 ヨアヒム 	占い師	WIN	生存
525	5	37	楽天家 ゲルト 	村人	WIN	2d襲撃死
526	137	37	村娘 パメラ 	村人	WIN	生存
527	67	37	旅人 ニコラス 	村人	WIN	生存
528	350	37	司書 クララ 	狩人	WIN	生存
529	260	37	シスター フリーデル 	占い師	WIN	生存
530	351	37	農夫 ヤコブ	村人	WIN	3d突然死
531	352	37	木こり トーマス 	村人	WIN	生存
532	353	37	行商人 アルビン	人狼	LOSE	5d処刑死
533	134	37	仕立て屋 エルナ 	狂人	LOSE	生存
534	354	37	羊飼い カタリナ	人狼	LOSE	3d処刑死
535	355	37	少女 リーザ 	村人	WIN	生存
536	133	37	青年 ヨアヒム	霊能者	WIN	4d処刑死
537	356	38	村娘 パメラ	村人	LOSE	4d処刑死
538	357	38	旅人 ニコラス	村人	LOSE	3d処刑死
539	358	38	神父 ジムゾン 	村人	LOSE	7d処刑死
540	359	38	少女 リーザ 	人狼	WIN	8d処刑死
541	17	38	青年 ヨアヒム 	村人	LOSE	5d処刑死
542	5	38	楽天家 ゲルト 	村人	LOSE	2d襲撃死
543	288	38	老人 モーリッツ	占い師	LOSE	4d襲撃死
544	136	38	司書 クララ 	人狼	WIN	生存
545	72	38	ならず者 ディーター	村人	LOSE	9d襲撃死
546	286	38	農夫 ヤコブ 	村人	LOSE	生存
547	27	38	木こり トーマス 	狩人	LOSE	5d襲撃死
548	360	38	負傷兵 シモン	霊能者	LOSE	6d襲撃死
549	226	38	少年 ペーター	人狼	WIN	6d処刑死
550	361	38	行商人 アルビン	村人	LOSE	9d処刑死
551	362	38	仕立て屋 エルナ	狂人	WIN	3d襲撃死
552	224	38	羊飼い カタリナ 	村人	LOSE	8d襲撃死
553	5	39	楽天家 ゲルト 	村人	LOSE	2d襲撃死
554	363	39	老人 モーリッツ	村人	LOSE	4d襲撃死
555	35	39	司書 クララ	人狼	WIN	3d処刑死
556	364	39	旅人 ニコラス 	人狼	WIN	生存
557	37	39	農夫 ヤコブ 	村人	LOSE	5d処刑死
558	365	39	木こり トーマス	村人	LOSE	6d処刑死
559	112	39	神父 ジムゾン 	霊能者	LOSE	2d突然死
560	366	39	少年 ペーター	村人	LOSE	4d処刑死
561	66	39	行商人 アルビン	狩人	LOSE	3d襲撃死
562	367	39	パン屋 オットー 	占い師	LOSE	5d襲撃死
563	68	39	羊飼い カタリナ	狂人	WIN	6d襲撃死
564	368	39	青年 ヨアヒム 	村人	LOSE	2d突然死
565	5	40	楽天家 ゲルト 	村人	WIN	2d襲撃死
566	76	40	村娘 パメラ	占い師	WIN	3d襲撃死
567	369	40	老人 モーリッツ	村人	WIN	3d処刑死
568	370	40	旅人 ニコラス	人狼	LOSE	6d処刑死
569	285	40	木こり トーマス 	村人	WIN	生存
570	133	40	神父 ジムゾン	人狼	LOSE	4d処刑死
571	371	40	少年 ペーター 	村人	WIN	5d処刑死
572	3	40	行商人 アルビン 	村人	WIN	5d襲撃死
573	331	40	少女 リーザ	霊能者	WIN	4d襲撃死
574	372	40	羊飼い カタリナ 	村人	WIN	生存
575	373	41	村娘 パメラ	狩人	WIN	6d襲撃死
576	7	41	少女 リーザ 	村人	WIN	生存
577	5	41	楽天家 ゲルト 	村人	WIN	2d襲撃死
578	346	41	老人 モーリッツ	狂人	LOSE	3d処刑死
579	13	41	シスター フリーデル 	村人	WIN	5d襲撃死
580	325	41	司書 クララ 	村人	WIN	5d処刑死
581	374	41	農夫 ヤコブ 	村人	WIN	生存
582	4	41	ならず者 ディーター 	占い師	WIN	生存
583	375	41	村長 ヴァルター	霊能者	WIN	3d襲撃死
584	78	41	宿屋の女主人 レジーナ	人狼	LOSE	7d処刑死
585	376	41	少年 ペーター	村人	WIN	4d襲撃死
586	377	41	行商人 アルビン	人狼	LOSE	6d処刑死
587	378	41	羊飼い カタリナ	人狼	LOSE	4d処刑死
588	5	42	楽天家 ゲルト 	村人	WIN	2d襲撃死
589	350	42	村娘 パメラ	人狼	LOSE	6d処刑死
590	9	42	旅人 ニコラス 	狩人	WIN	生存
591	137	42	シスター フリーデル 	村人	WIN	5d襲撃死
592	248	42	ならず者 ディーター 	村人	WIN	生存
593	379	42	負傷兵 シモン 	人狼	LOSE	5d処刑死
594	329	42	神父 ジムゾン	村人	WIN	3d襲撃死
595	380	42	仕立て屋 エルナ 	霊能者	WIN	生存
596	317	42	パン屋 オットー	村人	WIN	4d突然死
597	322	42	羊飼い カタリナ	狂人	LOSE	4d処刑死
598	381	42	青年 ヨアヒム	占い師	WIN	3d処刑死
599	5	43	楽天家 ゲルト 	村人	LOSE	2d襲撃死
600	382	43	老人 モーリッツ 	村人	LOSE	生存
601	366	43	旅人 ニコラス	占い師	LOSE	4d処刑死
602	139	43	ならず者 ディーター	霊能者	LOSE	3d襲撃死
603	37	43	負傷兵 シモン 	人狼	WIN	生存
604	27	43	村長 ヴァルター 	村人	LOSE	生存
605	383	43	神父 ジムゾン 	人狼	WIN	生存
606	328	43	少年 ペーター	村人	LOSE	5d処刑死
607	384	43	少女 リーザ	村人	LOSE	3d処刑死
608	385	43	青年 ヨアヒム	村人	LOSE	5d襲撃死
609	386	44	村娘 パメラ	霊能者	LOSE	3d襲撃死
610	68	44	神父 ジムゾン	狩人	LOSE	4d襲撃死
611	15	44	少女 リーザ	人狼	WIN	3d処刑死
612	387	44	青年 ヨアヒム	村人	LOSE	9d処刑死
613	5	44	楽天家 ゲルト 	村人	LOSE	2d襲撃死
614	388	44	老人 モーリッツ 	村人	LOSE	生存
615	389	44	司書 クララ	村人	LOSE	6d処刑死
616	286	44	シスター フリーデル 	村人	LOSE	7d処刑死
617	289	44	農夫 ヤコブ	人狼	WIN	4d処刑死
618	79	44	木こり トーマス	村人	LOSE	9d襲撃死
619	390	44	負傷兵 シモン 	狂人	WIN	5d襲撃死
620	391	44	宿屋の女主人 レジーナ 	村人	LOSE	7d襲撃死
621	31	44	行商人 アルビン 	村人	LOSE	8d処刑死
622	392	44	仕立て屋 エルナ 	占い師	LOSE	5d処刑死
623	393	44	パン屋 オットー 	人狼	WIN	生存
624	394	44	羊飼い カタリナ	村人	LOSE	6d襲撃死
625	5	45	楽天家 ゲルト 	村人	LOSE	2d襲撃死
626	37	45	老人 モーリッツ	霊能者	LOSE	3d襲撃死
627	331	45	村娘 パメラ 	人狼	WIN	生存
628	76	45	ならず者 ディーター	村人	LOSE	6d襲撃死
629	395	45	負傷兵 シモン 	村人	LOSE	5d襲撃死
630	328	45	神父 ジムゾン	村人	LOSE	3d処刑死
631	334	45	行商人 アルビン	占い師	LOSE	4d襲撃死
632	375	45	少年 ペーター	村人	LOSE	6d処刑死
633	396	45	羊飼い カタリナ	人狼	WIN	4d処刑死
634	35	45	少女 リーザ 	村人	LOSE	5d処刑死
635	397	46	旅人 ニコラス	狩人	WIN	4d襲撃死
636	367	46	神父 ジムゾン 	村人	WIN	生存
637	398	46	少女 リーザ	人狼	LOSE	7d処刑死
638	5	46	楽天家 ゲルト 	村人	WIN	2d襲撃死
639	350	46	老人 モーリッツ 	村人	WIN	生存
640	366	46	シスター フリーデル	霊能者	WIN	4d処刑死
641	399	46	司書 クララ 	人狼	LOSE	5d処刑死
642	259	46	農夫 ヤコブ 	占い師	WIN	5d襲撃死
643	319	46	木こり トーマス 	村人	WIN	生存
644	74	46	負傷兵 シモン	村人	WIN	6d襲撃死
645	400	46	宿屋の女主人 レジーナ	狂人	LOSE	3d処刑死
646	401	46	仕立て屋 エルナ	人狼	LOSE	6d処刑死
647	402	46	羊飼い カタリナ	村人	WIN	3d襲撃死
648	331	47	村娘 パメラ	人狼	LOSE	6d突然死
649	403	47	旅人 ニコラス 	狂人	LOSE	5d処刑死
650	78	47	神父 ジムゾン 	村人	WIN	生存
651	343	47	少女 リーザ 	狩人	WIN	生存
652	5	47	楽天家 ゲルト 	村人	WIN	2d襲撃死
653	404	47	老人 モーリッツ 	占い師	WIN	生存
654	334	47	シスター フリーデル	霊能者	WIN	4d処刑死
655	27	47	ならず者 ディーター	人狼	LOSE	3d処刑死
656	289	47	農夫 ヤコブ	人狼	LOSE	6d処刑死
657	405	47	負傷兵 シモン	村人	WIN	3d突然死
658	406	47	村長 ヴァルター 	村人	WIN	2d突然死
659	407	47	少年 ペーター 	村人	WIN	5d襲撃死
660	35	47	行商人 アルビン 	村人	WIN	生存
661	408	47	仕立て屋 エルナ 	村人	WIN	生存
662	37	47	パン屋 オットー	村人	WIN	4d襲撃死
663	409	47	羊飼い カタリナ	村人	WIN	4d突然死
664	5	48	楽天家 ゲルト 	村人	WIN	2d襲撃死
665	410	48	村娘 パメラ 	村人	WIN	生存
666	411	48	司書 クララ	狂人	LOSE	4d処刑死
667	375	48	ならず者 ディーター 	村人	WIN	生存
668	328	48	木こり トーマス	霊能者	WIN	4d襲撃死
669	76	48	負傷兵 シモン	人狼	LOSE	3d処刑死
670	412	48	村長 ヴァルター 	村人	WIN	生存
671	362	48	少年 ペーター	占い師	WIN	3d襲撃死
672	361	48	仕立て屋 エルナ 	村人	WIN	生存
673	413	48	羊飼い カタリナ	人狼	LOSE	5d処刑死
674	15	48	少女 リーザ 	狩人	WIN	生存
675	329	48	青年 ヨアヒム 	村人	WIN	生存
676	5	49	楽天家 ゲルト 	村人	WIN	2d襲撃死
677	414	49	村娘 パメラ	占い師	WIN	4d襲撃死
678	334	49	司書 クララ	人狼	LOSE	4d処刑死
679	13	49	神父 ジムゾン	村人	WIN	3d襲撃死
680	78	49	村長 ヴァルター 	村人	WIN	生存
681	112	49	行商人 アルビン	人狼	LOSE	5d処刑死
682	37	49	少年 ペーター 	霊能者	WIN	生存
683	415	49	羊飼い カタリナ	村人	WIN	3d処刑死
684	76	49	少女 リーザ 	村人	WIN	生存
685	366	49	青年 ヨアヒム 	村人	WIN	生存
686	288	50	村娘 パメラ 	人狼	WIN	生存
687	375	50	旅人 ニコラス	占い師	LOSE	4d処刑死
688	416	50	神父 ジムゾン 	村人	LOSE	5d襲撃死
689	328	50	少女 リーザ	狩人	LOSE	3d襲撃死
690	417	50	青年 ヨアヒム	村人	LOSE	3d処刑死
691	5	50	楽天家 ゲルト 	村人	LOSE	2d襲撃死
692	35	50	老人 モーリッツ	霊能者	LOSE	4d襲撃死
693	418	50	シスター フリーデル 	人狼	WIN	2d突然死
694	419	50	農夫 ヤコブ	村人	LOSE	6d突然死
695	204	50	負傷兵 シモン	村人	LOSE	7d処刑死
696	113	50	村長 ヴァルター 	狂人	WIN	生存
697	319	50	行商人 アルビン	人狼	WIN	6d処刑死
698	348	50	少年 ペーター	村人	LOSE	7d襲撃死
699	420	50	パン屋 オットー 	村人	LOSE	5d処刑死
700	261	50	羊飼い カタリナ	村人	LOSE	6d襲撃死
701	5	51	楽天家 ゲルト 	村人	WIN	2d襲撃死
702	421	51	老人 モーリッツ 	村人	WIN	生存
703	396	51	シスター フリーデル	人狼	LOSE	5d処刑死
704	422	51	農夫 ヤコブ	村人	WIN	3d処刑死
705	366	51	ならず者 ディーター 	村人	WIN	生存
706	423	51	負傷兵 シモン	霊能者	WIN	4d襲撃死
707	67	51	少年 ペーター 	村人	WIN	生存
708	76	51	仕立て屋 エルナ	人狼	LOSE	4d処刑死
709	424	51	パン屋 オットー 	村人	WIN	生存
710	425	51	少女 リーザ	占い師	WIN	3d襲撃死
711	378	52	村娘 パメラ	村人	WIN	4d処刑死
712	426	52	旅人 ニコラス	狂人	LOSE	3d突然死
713	37	52	神父 ジムゾン 	占い師	WIN	5d襲撃死
714	427	52	少女 リーザ	人狼	LOSE	8d処刑死
715	405	52	青年 ヨアヒム 	村人	WIN	生存
716	5	52	楽天家 ゲルト 	村人	WIN	2d襲撃死
717	428	52	シスター フリーデル 	村人	WIN	7d処刑死
718	429	52	農夫 ヤコブ 	人狼	LOSE	5d突然死
719	13	52	木こり トーマス	村人	WIN	4d襲撃死
720	430	52	負傷兵 シモン	村人	WIN	3d襲撃死
721	431	52	宿屋の女主人 レジーナ	村人	WIN	3d処刑死
722	432	52	行商人 アルビン	村人	WIN	6d処刑死
723	433	52	少年 ペーター 	霊能者	WIN	生存
724	434	52	仕立て屋 エルナ	村人	WIN	6d襲撃死
725	435	52	パン屋 オットー 	人狼	LOSE	5d処刑死
726	308	52	羊飼い カタリナ 	狩人	WIN	生存
727	5	53	楽天家 ゲルト 	村人	LOSE	2d襲撃死
728	366	53	老人 モーリッツ	村人	LOSE	6d処刑死
729	225	53	村娘 パメラ 	村人	LOSE	5d処刑死
730	367	53	司書 クララ	狂人	WIN	4d処刑死
731	204	53	シスター フリーデル	人狼	WIN	3d処刑死
732	328	53	農夫 ヤコブ	霊能者	LOSE	3d襲撃死
733	112	53	負傷兵 シモン 	占い師	LOSE	5d襲撃死
734	35	53	神父 ジムゾン 	人狼	WIN	生存
735	258	53	少年 ペーター	村人	LOSE	4d襲撃死
736	436	53	少女 リーザ	狩人	LOSE	6d襲撃死
737	422	53	青年 ヨアヒム 	村人	LOSE	生存
738	437	54	村娘 パメラ 	霊能者	WIN	生存
739	438	54	旅人 ニコラス	人狼	LOSE	3d突然死
740	439	54	神父 ジムゾン	人狼	LOSE	3d処刑死
741	440	54	少女 リーザ 	村人	WIN	生存
742	78	54	青年 ヨアヒム 	村人	WIN	生存
743	5	54	楽天家 ゲルト 	村人	WIN	2d襲撃死
744	341	54	司書 クララ	狂人	LOSE	3d襲撃死
745	315	54	シスター フリーデル	村人	WIN	4d突然死
746	378	54	農夫 ヤコブ	村人	WIN	4d突然死
747	319	54	ならず者 ディーター 	村人	WIN	生存
748	37	54	負傷兵 シモン 	村人	WIN	生存
749	66	54	村長 ヴァルター 	占い師	WIN	生存
750	404	54	宿屋の女主人 レジーナ	人狼	LOSE	4d突然死
751	441	54	少年 ペーター 	村人	WIN	生存
752	434	54	行商人 アルビン 	村人	WIN	生存
753	442	54	羊飼い カタリナ 	狩人	WIN	生存
754	443	55	村娘 パメラ	村人	LOSE	3d処刑死
755	441	55	旅人 ニコラス	村人	LOSE	6d処刑死
756	444	55	神父 ジムゾン 	村人	LOSE	8d処刑死
757	445	55	少女 リーザ	人狼	WIN	4d処刑死
758	261	55	青年 ヨアヒム	村人	LOSE	9d処刑死
759	5	55	楽天家 ゲルト 	村人	LOSE	2d襲撃死
760	446	55	シスター フリーデル	村人	LOSE	9d襲撃死
761	367	55	司書 クララ 	狂人	WIN	7d処刑死
762	35	55	農夫 ヤコブ 	霊能者	LOSE	5d襲撃死
763	78	55	木こり トーマス 	村人	LOSE	7d襲撃死
764	15	55	負傷兵 シモン	占い師	LOSE	4d襲撃死
765	37	55	村長 ヴァルター	狩人	LOSE	3d襲撃死
766	420	55	少年 ペーター	村人	LOSE	6d襲撃死
767	370	55	行商人 アルビン 	人狼	WIN	生存
768	447	55	パン屋 オットー 	村人	LOSE	生存
769	348	55	羊飼い カタリナ 	人狼	WIN	5d処刑死
770	448	56	村娘 パメラ 	村人	WIN	生存
771	422	56	旅人 ニコラス 	村人	WIN	生存
772	449	56	少女 リーザ 	狂人	LOSE	生存
773	450	56	青年 ヨアヒム 	村人	WIN	生存
774	5	56	楽天家 ゲルト 	村人	WIN	2d襲撃死
775	451	56	シスター フリーデル 	村人	WIN	生存
776	452	56	ならず者 ディーター	人狼	LOSE	3d突然死
777	453	56	負傷兵 シモン	人狼	LOSE	4d処刑死
778	366	56	宿屋の女主人 レジーナ 	占い師	WIN	生存
779	425	56	少年 ペーター 	狩人	WIN	生存
780	262	56	仕立て屋 エルナ 	村人	WIN	生存
781	418	56	パン屋 オットー	人狼	LOSE	3d突然死
782	318	56	羊飼い カタリナ 	霊能者	WIN	生存
783	113	57	村娘 パメラ	占い師	LOSE	4d処刑死
784	262	57	旅人 ニコラス 	人狼	WIN	5d処刑死
785	288	57	神父 ジムゾン	村人	LOSE	4d襲撃死
786	454	57	少女 リーザ 	村人	LOSE	生存
787	204	57	青年 ヨアヒム 	人狼	WIN	生存
788	5	57	楽天家 ゲルト 	村人	LOSE	2d襲撃死
789	455	57	農夫 ヤコブ	狩人	LOSE	6d襲撃死
790	135	57	木こり トーマス	狂人	WIN	3d処刑死
791	286	57	宿屋の女主人 レジーナ	村人	LOSE	7d襲撃死
792	456	57	行商人 アルビン	村人	LOSE	3d襲撃死
793	161	57	少年 ペーター	村人	LOSE	7d処刑死
794	408	57	パン屋 オットー	人狼	WIN	6d処刑死
795	66	57	羊飼い カタリナ 	霊能者	LOSE	5d襲撃死
796	114	58	村娘 パメラ 	霊能者	LOSE	5d処刑死
797	439	58	旅人 ニコラス	占い師	LOSE	6d襲撃死
798	341	58	神父 ジムゾン	村人	LOSE	9d処刑死
799	457	58	少女 リーザ 	村人	LOSE	8d処刑死
800	5	58	楽天家 ゲルト 	村人	LOSE	2d襲撃死
801	458	58	老人 モーリッツ 	村人	LOSE	8d襲撃死
